timestamp,keyword,source,video_url,commenter_name,gemini_summary,comment_text,comment_date
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@whispwing,"Anda terlalu tahu.
Memang dalam Al-Qur'an ada dikatakan bahwa nabi Isa disiksa dan disalib?
Nabi Isa disalib dan salib itu artinya kasih dari ajaran agama Kristen.","Sok tau lu 😅😅😅
Emang di Al-Qur'an ada dikatakan bahwa nabi Isa di siksa dan disalib
Nabi Isa disalib dan salib itu artinya kasih dari ajaran agama kristen",2025-09-01T05:45:22Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@BapaSiti-s9z,"Semoga kita termasuk orang-orang yang beriman, amiiin 3 kali ya Rabbul Alamin.",Semuga kita termasuk orang2x yg beriman  amiin 3x yarabbal  alamin,2025-09-01T02:15:45Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@FathonahFathonah-l6k,Content too short or invalid.,🥹😔,2025-08-31T11:13:59Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@arisandosinaga4330,"Ini cerita fiksi, ya.",Cerita fiktif ya,2025-08-30T05:45:36Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@SinagaSinaga-r6y,"Salam toleransi, saya Kristen.",Salam toleransi aku kristwn,2025-08-29T13:29:26Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@TrueCatholik,Terlalu banyak cerita.,Terlalu banyak dongeng😂😂😂😂😂,2025-08-26T19:49:06Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@jilzamsuanda2927,"Allah meninggalkaan Yesus mati di atas kayu salib.
Markus 15:33
Yesus berseru dengan suara nyaring, Eli Eli Lamasabakthani, yang berarti, Allahku Allahku mengapa Engkau meninggalkan aku.","ALLAH MENINGGALKAN YESUS MATI DIATAS KAYU SALIB 😂😂😂
Markus 15:33😂😂😂
Berserulah YESUS dengan Suara Nyaring, ELI ELI LAMASABAKHTANI,
Yang Berarti, ALLAHKU ALLAHKU MENGAPA ENGKAU MENINGGALKAN AKU 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",2025-08-26T11:49:31Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@gagak3654,Saya tidak mengerti maksud dari komentar tersebut.,isa .. Kisah FIKTIF yg mengambil Riwayat Yesus,2025-08-26T09:16:44Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@trammidi180,Yakubiyah dan nasturiyah ini berasal dari mana?,yakubiyah dan nasturiyah ini sumbernya darimana?,2025-08-25T08:20:51Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@rizkimarianes,"Di zaman Yesus datang ke dunia Islam, belum ada yang aneh.",dijaman Yesus datang ke dunia islam belum ada ngaco aja..,2025-08-25T05:09:13Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@FerieAntonio-z8r,Saya ingin tertawa.,Aku mau ketawa,2025-08-24T07:49:35Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@HalimMah-t1f,Itu bukanlah Nabi Isa tetapi manusia yang diutus oleh Allah yang menyerupai Nabi Isa.,Itu bukan nabi isa tapi manusia yg di utus oleh allah yg menyerupai nabi isa,2025-08-24T05:31:08Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@TitoTaufik-k3f,"Mantap, Islam agamaku, Muhammad nabiku, Allah SWT Tuhanku, yang cerdas pasti mengapresiasi.","Mantap,Islam agamaku Muhamad nabiku Allah SWT Tuhanku,yg cerdas pasti mualap🙏",2025-08-23T23:44:00Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@ranjawjamlean2159,Kebohongan seperti apa ini? Islam saja datang paling terakhir.,Kebohongan mcm apa ini😅😅😅.. islam ajh dtg paling belakang 😂😂,2025-08-23T18:46:37Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@TigorPandiangan-d8g,"Sejarah ini ditampilkan tidak jelas, hanya untuk memfitnah Kekristenan dan membuat kekacauan.",Sejarah ini yg ditampilkan gak jelas cuma mau memfitnah Kekristenan dan membuat kekacauan 😊,2025-08-23T07:19:32Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@igstnyoman2624,"Ada juga yang lain, yaitu percaya kepada tauhid yang hanya berupa teologi ciptaan manusia sehingga diimani sebagai Allah dan dipuja sebagai Tuhan. Tuhan tidak diciptakan oleh ulama.",Ada lagi yang lain yaitu percaya tauhid ysng hanya teologi ciptaan manusia usng diimani sebagai Allah dan dipuja sebagai Tuhan. Tuhan tidak diciptakan oleh Ulama.,2025-08-23T04:32:41Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@wiyonowiyono6374,"😂😂😂😂... Memang otak manusia itu jago kalau berkhayal. Tetapi, itulah memang warisan otak purba. 😂😂😂",😂😂😂😂...memang otak manusia itu jago klau berhayal.....tapi itulah memang warisan otak purba...😂😂😂,2025-08-21T03:05:53Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@BimaGn,Mana ini?,Mana. KY. Gitu 😡😡,2025-08-20T00:05:58Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@Kristenmasuknerakapercaya,"Tuhan dicela, tetapi disembah. Dasar manusia tidak memiliki akal. Selamatkan diri saja tidak mampu, bagaimana menyelamatkan kalian semua. Halah bocah.","Tuhan di salip kok disembah,,dasar manusia tak punya akal,,selamat kn diri aja gak bisa,,gimana nyelamat kan kalian semua,,Halah bocah",2025-08-18T11:47:41Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@DidinSyarifudin-yz3io,Dari Nabi Adam merupakan ajaran Tauhid atau Islam hingga nabi akhir zaman.,Dari nabi Adam adalah ajaran Tauhid atw Islam hingga nabi ahir jaman,2025-08-18T09:49:13Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@DidinSyarifudin-yz3io,Yesus kelak akan turun menjadi hakim yang adil. Mengapa Anda menyembah saya? Mengapa tidak disunat? Mengapa makan babi?,"Yesus kelak akan turun jadi hakim yg adil, knp kau sembah aku, knp tdk disunat, knp makan babi",2025-08-18T09:47:23Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@DidinSyarifudin-yz3io,"Selamat bagi yang menganggap Nabi Isa adalah utusan, yaitu Muslim.","Selamat yg menganggap nabi Isa adalah utusan yaitu muslim,",2025-08-18T09:43:59Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@mr.pocofun5515,"Sudahlah, mau dibilang bagaimana pun tetap keras kepala. Kita tunggu saja beliau turun dari surga, dan semuanya sudah terlambat.","😅udah lah ,,, mau di bilang bagaimana pun tetep ngeyel... Kita tunggu aja beliau turun dari langit ,,,,  dan semua nya sudah terlambat😅",2025-08-18T00:11:57Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@TETAPGANTENGSAMPAISEUMURHIDUP,"Agama yang Anda peluk sekarang ini belum tentu benar. Agama itu sudah berusia ribuan tahun, dan orang-orang zaman dulu kebanyakan kurang cerdas. Jika Anda mengatakan agama Anda itu benar, tidak ada bukti tentang kekuasaan Yesus atau Allah, dan dewa-dewa lainnya, itu saja pendapat saya.",agama yang lu peluk sekarang ini belum tentu benar bro agama itu sudah beribu ribu tahun lamanya dan orang-orang jaman dulu itu gobl0k2 kebanyakan dan kalo lu bilang agama lu itu benar ga ada bukti tentang kekuasaan Yesus atau Allah dan Tuhan2 lainnya itu aja kata gw mah,2025-08-17T12:42:51Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@frmakagiansar9271,"Umat Muslim tidak termasuk perhitungan. Tidak ada sangkut paut sama sekali, hanya mencontok saja!","Muslim ngak masuk hitungan. Ngak ada sangkut-paut sama sekali,hanya nyontek belaka! 😮",2025-08-17T08:31:23Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@frmakagiansar9271,"Umat Muslim tidak termasuk hitungan. Tidak ada sangkut paut sama sekali, hanya mencontok saja!","Muslim ngak masuk hitungan. Ngak ada sangkut-paut sama sekali,hanya nyontek belaka! 😮",2025-08-17T08:31:10Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@RomiKurniawan-h1c,Itu Katolik.,Itu katolik,2025-08-16T08:16:49Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@cahyoputra9667,"Ya Tuhan, kenapa seperti ini ya? Saya ikut berduka.",Tuhan kok porno 😅😅😅😅mati juga...,2025-08-16T08:03:33Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@cahyoputra9667,"Tuhan kok meninggal ya? Siapa yang mengatur alam jika Tuhan pergi? Milik alam binasa. Intinya, pensiunlah menjadi Tuhan, berarti seperti Susilo.","Tuhan kok mati 😂😂😂..siapa yg ngatur alam kalau tuhan pe
Milik alam mampus . Inti nya Pensiun dong jadi tuhan berarti si ye sus itu 🤣🤣🤣",2025-08-16T08:02:17Z
2025-10-05 12:18:31,Pesan damai dari tokoh agama,YouTube,https://www.youtube.com/watch?v=P9xzbBFpW-o,@cahyoputra9667,"Coba pikir dengan akal sehat, orang Kristen. Sebelum Tuhan Anda lahir, siapakah Tuhan itu? Masa Tuhan ada dan dilahirkan? Berarti ibu Tuhan Bapak Tuhan Anda ada. Sadarlah orang Kristen, jangan berpikir dangkal.","Coba pikir dngan akal sehat, org Kristen ... Sebelum Tuhan mu lahir, siapakah Tuhan mu itu.. Masa Tuhan ada dn di lahirkan ,😅😅😅😅 ... Berarti ibu Tuhan Bpk Tuhan mu itu ada 😅😅😅 sadar lah org Kristen jngan berpikir dangkal ...",2025-08-16T07:56:48Z
2025-10-05 12:18:32,Polri ajak masyarakat jaga persatuan,YouTube,https://www.youtube.com/watch?v=BDovCjjvd20,@EndroDewanto-v8w,"Kepolisian Republik Indonesia tidak akan diganti, ibarat kata; presiden dan Kapolri ini ibarat pasangan yang saling mendukung. Banjir terus terjadi. Mohon dimengerti.","Kspolri tdk akn diganti, ibarat kata; president & kapolri ini ibarat *)pantjuran kapit sendang.
Banjir terusss..!!
Mohon dimengerti...",2025-09-11T01:49:50Z
2025-10-05 12:18:32,Polri ajak masyarakat jaga persatuan,YouTube,https://www.youtube.com/watch?v=BDovCjjvd20,@aguspurnama802,"Yang namanya kesayangan presiden tidak bisa melakukan apa-apa untuk rakyat. Mau seburuk apapun perbuatan mereka, tetap diberi penghargaan. Tidak akan pernah ada Indonesia Emas.",Yg namanya kesayangan presiden ga bsa apa2 dah rakyat. Mau sesalah apapun mereka ttp dikasi penghargaan. TDK akan pernah ada Indonesia emas,2025-09-08T14:28:47Z
2025-10-05 12:18:32,Polri ajak masyarakat jaga persatuan,YouTube,https://www.youtube.com/watch?v=BDovCjjvd20,@aufvalmartin,Persatuan dan kesatuan tidak berarti apa-apa jika para koruptor dan oligarki masih dibiarkan. Sia-sia.,Persatuan dan kesatuan yrjaga percuma saja kalu tikus2 bagong koruptor dan oligarki dibiarkan...sia2.,2025-09-08T14:24:03Z
2025-10-05 12:18:32,Polri ajak masyarakat jaga persatuan,YouTube,https://www.youtube.com/watch?v=BDovCjjvd20,@MelvinRamadhan-z7y2r,Majulah korupsinya.,Maju korupsi nya,2025-09-08T13:36:53Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@corbuzier,Untuk Indonesia menjadi lebih baik.,Untuk Indonesia lebih baik.🇮🇩,2024-04-09T15:05:30Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@rererey17,Konten seperti ini seharusnya ditayangkan di televisi.,Konten kayak gini harusnya yang ada di tv,2025-10-05T03:21:10Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@michelapangkey2313,Lebih enak daripada Pendeta Marcell.,Lebih enak pendeta Marchel,2025-10-03T13:13:32Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@michelapangkey2313,Yang maksudnya apa?,Yg kristen kok ???,2025-10-03T13:12:48Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@MuhammadEdiPurwanto-c1w8w,"Mungkin jika ucapannya menggunakan kata saya atau Anda, itu akan lebih enak didengar, terutama ketika membahas tokoh agama.",Mungkin kalo ucapan nya pake saya atau anda itu lebih enak di dengar apalagi membawa tokoh agama 🙏🙏,2025-10-01T18:27:36Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@NuzulAddafi,"17.50
46.30","17:50
46:30",2025-09-28T23:53:23Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@KikiKikishoes,Sangat menghibur dan enak ditonton.,Sangat menghibur..dan enak d tontonnya,2025-09-28T18:17:54Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@mohsiamvshacommunity8245,"Sehat, berkah selalu untuk semua tokoh dan pemuka agama. Saya jujur sudah lebih setengah abad dalam kehidupan ini. Saya bangga dan bahagia ternyata media seperti ini bisa menjadi inspirasi bagi diri saya dan semoga keseluruhan umat manusia.","SEHAT BERKAH SELALU BUAT SEMUA TOKOH  DAN PEMUKA AGAMA SEKALIAN, GUA JUJUR SUDAH LEBIH SETENGAH ABAD DALAM KEHIDUPAN INI, GUA BANGGA DAN BAHAGIA TERNYATA MEDIA SEPERTI LOG_IN BISA MENJADI INSPIRASI BAGI DIRI GUA DAN MUDAH²AN KESELURUH UMAT MANUSIA❤",2025-09-28T13:41:58Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@YekaKoentjoro,"Katolik, mana suaranya?",Katholik mana suaranya✝️✝️✝️🥰🥰🥰,2025-09-27T08:29:59Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@muhammadismailmarzuky-k5y,"Inilah yang namanya Indonesia, sungguh indah. Saling menghargai dan bersahabat. Damai selalu.",Ini yang namanya indonesia bonika tunggal ika...saling menghargai..dan bersahabat..damai selalu..,2025-09-25T06:57:41Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Manuelkolonel,"Toleransi adalah bingkai asas-asas negara dalam Bhinneka Tunggal Ika dan Pancasila. Itulah yang telah menjadi pondasi bangsa dalam bingkai perbedaan suku, ras, agama. Sehingga setiap anak bangsa wajib sadar diri untuk tidak terjebak dalam keegoisan untuk merusak pondasi toleransi. Anak bangsa sangat berharap untuk dapat dan merasakan kenyamanan di negeri tercinta ini.","toleransi adalah bingkai asas²x negara kita dlm Bĥinekka tunggal ika&pancasila.itulah yg telah menjadi pondasi bangsa dlm bingkai perbedaan² suku,ras,agama.
sehingga setiap anak bangsa wajib sadar diri utk tdk terjebak dlm ke'ego an utk merusak pondasi toleransi.anak bangsa sgt berharap utk dpt&merasakan kenyamanan dinegri tercinta ìni.",2025-09-25T05:35:48Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@riskiramadan5856,"Masya Allah, Habib, penjelasannya sangat jelas dan damai sehingga dapat kita pahami.",❤masya allah habib penjelasan nya sangat jelas dan damai dapat kita pahami,2025-09-25T02:16:24Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@ical,Perkumpulan orang-orang berilmu.,Perkumpulan orang orang berilmu❤,2025-09-24T23:19:11Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@parniyahniyah24,"Semua ajaran mengaku kebenaran masing-masing tetapi yang pasti semua agama mengajarkan kebaikan tanpa terkecuali. Jika setiap pribadi menerapkan agamanya masing-masing, insya Allah damai lah negeri ini. Dalam Islam pun diajarkan untuk berbuat baik kepada semua manusia apapun agamanya.","Semua ajaran mengaku kebenarannya masing2 tpi yg pasti semua agama mengajarkan kebaikan tanpa terkecuali😊klo setiap pribadi menerapkan agamnya masing2 insya Allah damai lah negri ini,,dlm islampun mbjarkan utk berbuat baik kpda semua manusia apappun agamnya",2025-09-24T17:00:31Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@benupendholl7631,Mantap sekali,Mntabssss🎉🎉🎉,2025-09-24T14:35:30Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@AndriNurRafik-h5x,Episode ini menurutku paling keren dan terbaik.,Ini konten... episode paling keren the best mnurut ku,2025-09-24T03:24:17Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@ferinurhidayat788,"Nyaman menyimak proyek ini, semoga tetap rukun dalam keberagaman. Ini adalah jati diri bangsa Indonesia.",Adem nyimak project ini saling rukun dlm kebinekaan ini jati diri nya Indonesia,2025-09-23T14:05:30Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@tikamustaqimah1094,Content too short or invalid.,🎉,2025-09-23T13:14:26Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@perdanabae9063,"Saran:
Ini akan lebih baik jika disajikan dengan penonton, seperti acara bincang-bincang di televisi. Suasananya bisa menjadi lebih santai dan dapat menjadi acara favorit karena melibatkan semua agama.","saran:
ini kalo di kasih penonton
kya talk show di TV
lebih cair lg suasananya
bisa jadi acara favorit
karena semua agama ada 😀",2025-09-22T14:47:07Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Along22Fxx,Saya menghargai ini.,Respect weee 🎉🎉🎉,2025-09-18T06:27:13Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@antokkrisnanto8485,Error: Failed to process after multiple retries.,"Aku muslim,kakekku dari pihak ayah katholik,Sepupu aku sekeluarga ngikut dari kakek. Dulu sebelum lahir keluarga tinggal di kab. Semarang,kemudian pas setahun setelah dia lahir,transmigrasi ke Singkawang. 12 tahun tinggal di Jogja banyak kenangan menarik. 2022 kemarin ramadhan bertepatan dgn paskah,hari ke brp gitu ya,aku ada acara bukber alumni,dianterin sama sepupu,eh dia malah lupa ada misa,aku bilang mampir dulu aja ke gereja kotabaru,aku tungguin gpp,ga taunya malah selesai tepat pas jam berbuka,auto batal bukber sih,tapi akunya fine2 aja,malah tau2 dapet nasi kotak yg dibagiin jemaat gereja ke pengguna jalan. Dan lagi pas tahun berikutnya,kita ngabuburit tuh di kampung ramadhan kauman,rencananya emang aku sempetin denger kajian dan ambil takjil di masjid gedhe kauman,udah kubilang sih buat nunggu aja di dalam pagar gpp,tapi bilang diluar aja. Pas masuk,ditanyai sama (mungkin) marbotnya,kok temennya nggk ikut masuk mas? Aku bilang,itu sepupu saya,dia nonis. Marbotnya bilang nggk apa2 duduk aja di halaman dlm,tapi dia ttp nggk mau dan nunggu aja diluar sambil push rank,akhirnya tau2 sama temennya marbot tadi dibawain kursi kecil,sama nasi bungkus dan teh takjil😊. Buat mas Catur yg maybe liat podcast ini dan baca komen ini,sukses ya di Singkawang sana,yakin deh bisa tinggal di Jogja lagi kedepannya. 😊😁😁",2025-09-15T11:30:41Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Awa2-y2q,"Maaf, saya kira QRIS ternyata KRIS.",Maaf pak aku kira Qris ternyata kris,2025-09-10T14:03:29Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@boby_surya,"Persatuan Indonesia, Bhinneka Tunggal Ika, toleransi umat beragama itulah kekuatan Indonesia.","Persatuan Indonesia, Bhinneka Tunggal Ika, Toleransi Umat Beragama itulah KEKUATAN INDONESIA 🇮🇩",2025-09-04T11:13:48Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@kunti_sareni,Kapan pembaruan tersedia kembali?,Kapan ada Log in lagi min?,2025-09-03T06:36:15Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@restuputrapermata9286,"Sangat keren, sungguh membuat saya bangga saat menonton ini.",keren banget sumpah saya bangga banget nonton ini,2025-08-31T20:03:22Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Fahrzii1,"Saya kembali setelah satu tahun lalu, apakah hanya saya saja yang merasakan hal ini sejak tahun 2025?",Gue kembali setelah 1 tahun lalu apakah gue doang dari 2025,2025-08-31T03:05:30Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@7kseventhousen,Dunia akan baik-baik saja ketika Alhamdulilah dan Pujian kepada Tuhan selalu bersatu.,Dunia akan baik baik saja ketika Alhamdulillah dan Puji Tuhan selalu bersatu,2025-08-29T06:07:33Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@RAN-yr2wh,Setan tidak ada ini.,Satanik GK ada nih😂,2025-08-28T09:20:24Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@NurHidayati-m2c,Hidup dalam toleransi itu indah.,Hidup toleransi itu indah,2025-08-26T12:18:58Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@fitrasaskia7539,Saya baru saja menonton dan benar-benar merasa terharu.,Aaaah baru nonton dan bener bener terharuuuu 😢,2025-08-23T13:49:30Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@DavidDevara,Saya menangis saat adegan berdoa.,Nangis gw pas adegan berdoa semua 🥺,2025-08-23T07:08:16Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@YuniiMella-i8g,Baru kali ini saya melihat podcast mengundang orang Indonesia.,Baru kali ini liat podcast ngundang Indonesia 😂,2025-08-20T12:39:11Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@anggrianikusumawati5292,"Yang membuat meresahkan adalah ketika suatu kelompok (kelompok apa saja) mulai serakah terhadap materi, atau menginginkan untuk menguasai keimanan orang lain tanpa rasa malu atau etika. Maka, pimpinan agama harus menegur umatnya yang keserakahan mereka telah melanggar hak orang lain atau negara.","Yang bikin pecah itu jika umat (umat apa saja) sdh mulai serakah thd materi, atau pingin menguasai iman org lain tanpa ada ewuh pekewuh atau etika. Maka pimpinan agamalah yg hrs mencolek umatnya yg serakahnya sdh melanggar hak org lain at negara",2025-08-20T02:06:46Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Seemydaily,"Saya kembali menonton episode ini pada tahun 2025, perasaan saya masih sama, yaitu kagum dan bangga terhadap tokoh agama di Indonesia atas kepedulian mereka dalam menjunjung tinggi toleransi dan saling menghormati.","Gua rewatch log in episode ini di 2025 perasaan gua masih sama kagum dan bangga sama tokoh agama di Indonesia untuk menjunjung tinggi toleransi, respect",2025-08-19T14:40:39Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@Aicaa24,Saya orang yang sangat toleran.,saya org toleran bgt,2025-08-19T09:33:34Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@adjieperdana908,Saya menangis saat momen berdoa bersama-sama. Sungguh sangat Indonesia!,Nangis pas MOMENT berdoa bareng bareng❤❤❤ INDONESIA BANGET!!!!,2025-08-18T18:35:41Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@dewinoviarini1103,"Maaf, bukannya saya tidak suka dengan Pendeta Brian, saya sih baik-baik saja dengan beliau. Tetapi bagi umat Protestan Konservatif, Pendeta Brian tidak mewakili umat Protestan, bahkan banyak umat Protestan yang mengatakan bahwa Pendeta Brian sesat. Sebenarnya saya sangat sedih dengan pernyataan ini, karena menunjukkan bahwa banyak umat yang tidak terbuka minded.","Maaf, bukannya saya tdk suka dng Pendeta Brian, saya sih oke oke saja dng beliau. Tp bagi umat Protestan Konservatif, Pendeta Brian tdk mewakili umat Protestan, bahkan banyak umat Protestan yg mengatakan bhw Pendeta Brian sesat. Sebenarnya saya sangat sedih dng pernyataan ini, krn menunjukkan bhw banyak umat yg tdk open minded.",2025-08-17T13:41:28Z
2025-10-05 12:18:35,Podcast tentang toleransi di Indonesia,YouTube,https://www.youtube.com/watch?v=5ACmPpEPWks,@MeldaPerateni,"Indah sekali, rasanya ingin menangis. Semoga kita semua dapat tetap seperti ini.","Indahnya,ga kerasa airmata mau netes semoga kita semua bisa tetap seperti ini ❤",2025-08-16T13:05:58Z
